,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
700,700,vegetable salad with cheese egg,68,3.9,2,1.2,0.3,3.2,0,5.8,0,65.1,0.044,130.8,0.01,0.013,0.056,0.012,0.1,0.7,0.3,0.002,6.5,0,0,0,66.5,0.083,0.4,15.9,0.2,88.2,247.3,0.036,0.7,86.317
701,701,celtuce,1,0.088,0,0,0,0.3,0,0.071,0.1,0,0.094,7.6,0,0.033,0.091,0,0.031,0.02,0.047,0.034,1.6,0,0,0,3.1,0.047,0.079,2.2,0.049,3.1,26.4,0.074,0.045,5.255
702,702,arugula,5,0.1,0.029,0.015,0.057,0.7,0.4,0.5,0.3,0,0.018,18.3,0,0.015,0.055,0,0.053,0.07,0.035,0.044,3,0,0.043,0.067,32,0.072,0.3,9.4,0.095,10.4,73.8,0.011,0.091,36.9
703,703,vegetable salad with shrimp,71,1.7,0.4,0.5,0.3,4.4,0,9.7,0,119.5,0.3,140.2,0,0.049,0.018,0.058,0.1,0.8,0.3,0.099,6.1,0,0,0,39.3,0.1,0.6,25.2,0.082,107,269,0.088,0.8,61.8
704,704,coleslaw,292,18.9,3.1,5.1,10.2,28.4,23.3,1.8,3.6,7.6,0.4,140.2,0.018,0.075,0.03,0,0,0.017,0.4,0.5,0.2,27.9,0,1,0.1,57.3,0.039,0.4,15.3,0.2,38.2,246.4,0,53.118
705,705,shiitake mushrooms cooked,10,0.007,0.061,0.051,0.064,2.6,0.7,0.3,0.4,0,0.048,15,0,0,0.038,0.098,0,0.063,0.3,0.6,0.064,0.032,0.08,0,0,0.5,0.2,0.042,2.5,0.086,5.2,21.1,0.055,3.573
706,706,shiitake mushrooms raw,6,0.039,0,0,0,1.3,0.5,0.4,0.5,0,0.096,17.1,0,0.012,0.05,0,0.023,0.7,0.3,0.053,0,0.038,0,0,0.4,0.015,0.05,3.8,0.09,21.3,57.8,0.014,0.2,2.788
707,707,crimini mushrooms,1,0.018,0.054,0.014,0.025,0.3,0.1,0.2,0.064,0,0.086,5.5,0,0,0.087,0.074,0.041,0.076,0.2,0.094,0.001,0,0.099,0.015,0,1.1,0.098,0.007,0.5,0.048,7.2,26.9,0.038,0.681
708,708,mushrooms raw,15,0.2,0.052,0,0.1,2.3,1.4,2.2,0.7,0,0.053,64.7,0,0.05,0.093,0,0.3,2.5,1,0.025,1.5,0.005,0.026,0,2.1,0.2,0.4,6.3,0.042,60.2,222.6,0.061,0.4,9.4
709,709,portabella mushrooms grilled,35,0.7,0.023,0.021,0.3,5.4,2.7,4,2.7,0,0.047,109.7,0,0,0.07,0.04,0,0.5,7.6,1.5,0.1,0,0.093,0,0,3.6,0.5,0.5,15.7,0.012,163.4,528.8,0.074,13.4
710,710,maitake mushrooms,0,0.017,0.011,0.059,0.022,0.072,0.043,0.016,0.041,0,0.059,1,0,0,0.003,0.064,0,0.003,0.03,0.026,0.08,0,0.042,0.034,0,0.063,0.013,0.088,0.1,0.082,0.8,2.2,0.035,0.374
711,711,shiitake mushrooms dried,11,0.061,0.014,0.004,0.058,2.7,0.046,0.3,0.4,0,0.086,0.3,0,0.039,0.094,0,0.063,0.5,0.8,0.042,0.1,0.056,0,0,0.4,0.2,0.022,4.8,0.051,10.6,55.2,0.091,0.3,4.01
712,712,chanterelle mushrooms,2,0.063,0,0,0,0.4,0.076,0.033,0.2,0,0.028,4.9,0,0,0.002,0.077,0,0.052,0.2,0.083,0.01,0,0.048,0,0,0.8,0.067,0.2,0.7,0.024,3.1,27.3,0.064,0.757
713,713,cloud ear fungus dried,80,0.2,0,0,0,20.4,0,2.6,19.6,0,0.036,4.1,0,0.097,0.038,0,0.2,1.8,0.1,0.099,0,0,0,0,44.5,0.022,1.6,23.2,0.5,51.5,211.1,0.089,0.4,88.9
714,714,mushrooms cooked,44,0.7,0.05,0.004,0.3,8.3,3.7,3.4,3.4,0,0.011,142.1,0,0,0.1,0.016,0,0.5,7,3.4,0.1,6.2,0.043,0.091,0,9.4,0.8,2.7,18.7,0.2,135.7,555.4,0.05,16.7
715,715,pepeao dried,72,0.1,0,0,0,19.4,0,1.2,0,0,0.072,2.7,0,0,0.2,0.091,0,0.056,0.7,5.2,0.2,0.3,0,0,0,27.1,1.2,1.5,35,0.3,27.8,169.9,0.022,22.1
716,716,truffles,61,4.1,2.2,1.5,0.1,5.4,4.6,0.7,0.3,6.4,0.034,1.6,0.064,0.049,0.082,0.061,0.028,0.086,0.013,0.045,0.019,0,0.2,0.082,18.8,0.005,0.2,5.8,0.09,20.5,35.6,0.032,0.2,29.59
717,717,jews ear,25,0.095,0,0,0,6.7,0,0.5,0,0,0.027,91.7,0,0.002,0.009,0,0.2,0.012,2,0.082,0.6,0,0,0,15.8,0.4,0.6,24.8,0.04,13.9,42.6,0.034,0.7,24.249
718,718,enoki mushrooms,1,0.099,0.027,0,0.01,0.2,0.034,0.062,0.089,0,0.084,2.7,0,0,0.087,0.031,0,0.021,0.2,0,0.095,0,0.072,0.088,0,0,0.099,0.034,0.5,0.015,3.2,10.8,0.096,0.433
719,719,morel mushrooms,4,0.07,0.056,0.031,0.007,0.7,0.096,0.4,0.4,0,0.08,11.6,0,0,0.062,0.074,0,0.008,0.3,0.028,0.055,0,0.005,0,0,5.5,0.056,1.6,2.5,0.06,25,53,0.069,1.727
720,720,portabella mushrooms raw,19,0.3,0.036,0.016,0.1,3.3,2.2,1.8,1.1,0,0.014,79.8,0,0.064,0.075,0.06,0.1,3.9,1,0.1,0,0.08,0.049,0,2.6,0.2,0.3,0,0.092,92.9,313,0.015,0.5,9.4
721,721,oyster mushroom,5,0.035,0.016,0.039,0.099,0.9,0.2,0.5,0.3,0,0.098,13.4,0,0,0.016,0.017,0,0.077,0.7,0.2,0.056,0,0.097,0,0,0.5,0.008,0.2,2.7,0.055,18,63,0.048,1.804
722,722,Hot tea (Garam Chai),16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,723,Instant coffee,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,724,Espreso coffee,51.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,725,Iced tea,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,726,Raw mango drink (Aam panna),35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,727,Fruit Punch (with fresh juices),36.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,728,Fruit Punch (with squashes),23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,729,Lemonade,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,730,Lem-o-gin,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,731,Cumin infused water (Jeere/Zeere ka pani),9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,732,Coco pine cooler,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,733,Summer cooler,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,734,Hot cocoa,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,735,Cold coffee with ice cream,67.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,736,Banana milkshake (Kele milkshake),65.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,737,Mango milkshake (Aam milkshake),56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,738,Pineapple milkshake (Ananas milkshake),55.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,739,Orange milkshake (Narangi milkshake),57.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,740,Egg nog,97.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,741,Sweet Lassi (Meethi lassi),35.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,742,Lassi ,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,743,Cheese and chilli sandwich ,218.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,744,Egg sandwich (Ande ka sandwich),285.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,745,Cucumber sandwich (Kheere ka sandwich),188.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,746,Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),257.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,747,Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),243.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,748,Chicken sandwich,253.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,749,Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),291.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,750,Rainbow sandwich,272.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,751,Club sandwich ,235.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,752,Vegetarian club sandwich,198.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,753,Pin wheel sandwich,311.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,754,Carrot apple sandwich (Gajar aur seb ka sandwich),214.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,755,Salami sandwich,255.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,756,Vegetable and mayonnaise sandwich,244.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,757,Egg and tomato sandwich (Ande aur tamatar ka sandwich),222.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,758,Sweet open sandwich,244.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,759,Mushroom and cheese sandwich (toasted),227.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,760,Cheese and tomato sandwich (toasted) (Cheese aur tamatar ke sandwich (toasted)),224.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,761,Pea potato sandwich (toasted) (Matar aloo ka sandwich),164.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,762,Paneer pea sandwich (toasted) (Paneer matar ka sandwich),249.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,763,Chicken sandwich (toasted),167.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,764,Pea keema sandwich (toasted) (Matar aur keema ka sandwich),171.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,765,Classic club sandwich,200.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,766,Sesame toast,495.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,767,Cracked wheat porridge (Meetha daliya),81.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,768,Semolina porridge (Suji/Rava daliya),100.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,769,Oatmeal Porridge,72.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,770,Cornflakes with milk,117.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,771,Rice flakes (Chiwda/Aval),112.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,772,Wheat flakes,112.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,773,Murmura (Puffed rice),113.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,774,Puffed wheat (Murmure/Moori),113.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,775,Boiled egg (Ubla anda),45.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,776,Fried Egg ,223.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,777,Poached egg,123.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,778,Scrambled egg (Ande ki bhurji),155.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,779,Baked egg ,218.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,780,Plain omelette/omlet,272.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,781,Stuffed egg omelette/omlet,203.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,782,Pancake,203.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,783,Keema pancake,176.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,784,Vegetable pancake,125.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,785,Jam and fruit pancake,162.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,786,Khoa and coconut pancake,271.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,787,Brown stock,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,788,Vegetable stock,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,789,Chicken stock,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,790,Clear tomato soup (Tamatar ka soup),80.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,791,Lentil soup,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,792,Chicken consomme (Clear chicken soup),47.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,793,Cream of tomato soup,97.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,794,Cream of green peas soup,127.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,795,Cream of spinach soup,100.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,796,Cream of mixed vegetable soup,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,797,Cream of mushroom soup,117.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,798,Chicken sweet corn soup,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,799,Minestrone soup,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,800,Egg drop soup,26.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,801,Chinese cabbage and meat ball soup,484.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,802,French onion soup,55.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,803,Hot and sour soup,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,804,Talaumein soup,35.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,805,Cold cucumber soup (Thanda kheere ka soup),48.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,806,Cold summer garden soup,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,Chapati/Roti,202.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,808,Plain parantha/paratha,298.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,809,Potato parantha/paratha (Aloo ka parantha/paratha),205.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,810,Radish parantha/paratha (Mooli ka parantha/paratha),183.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,811,Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),178.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,812,Dal parantha/paratha,268.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,813,Sprouted moong parantha/paratha,228.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,814,Pea parantha/paratha (Matar ka parantha/paratha),190.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,815,Keema parantha/paratha,238.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,816,Paneer parantha/paratha,262.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,817,Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),216.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,818,Poori,737.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,819,Spinach poori (Palak poori),684.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,820,Methi poori,710.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,821,Dal stuffed poori,785.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,822,Potato stuffed poori (Aloo ki poori),776.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,823,Tandoori parantha/paratha,295.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,824,Boiled rice (Uble chawal),117.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,825,Plain pulao,140.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,826,Mixed vegetable pulao,113.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,827,Mushroom pulao,124.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,828,Sprouted moong pulao,112.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,829,Paneer pulao,581.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,830,Peanut pulao ,193.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,831,Navratan pulao,261.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,832,Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),173.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,833,Mutton biryani/biriyani,190.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,834,Vegetable biryani/biriyani,174.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,835,"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",176.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,836,Sweet rice (Meethe chawal),215.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,837,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),195.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,838,Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),373.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,839,Spanish rice,164.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,840,Chinese fried rice,120.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,841,Macroni cheese pie,170.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,842,Vegetable chowmein,129.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,843,Chicken chowmein,151.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,844,Cheese noodle ring,133.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,845,Spaghetti and cheese balls in tomato sauce,508.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,846,Penne platter,177.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,847,Pasta hot pot,125.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,848,Chicken lasagne,187.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,849,Fettuccine with spinach sauce,129.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,850,Naan,286.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,851,Bhatura,793.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,852,Idli,137.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,853,Masala dosa,164.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,854,Semolina dosa (Suji/Rava dosa),227.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,855,Onion tomato uttapam,462.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,856,Paneer kaathi roll,285.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,857,Makki ki roti,263.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,858,Washed moong dal (Dhuli moong ki dal),50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,859,Washed urad dal (Dhuli urad ki dal),61.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,860,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,861,Dry washed urad,124.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,862,Mixed dal,61.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,863,Whole moong (Moong ki dal),53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,864,Whole masoor (Masoor ki dal),54.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,865,Whole moth (Moth ki dal),55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,866,Whole urad (Urad ki dal),53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,867,Moti mahal dal (Urad rajmah mix dal),103.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,868,Black channa curry/Bengal gram curry (Kale chane ki curry),140.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,869,Chickpeas curry (Safed channa curry),163.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,870,Lobia curry,148.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,871,Soyabean curry,163.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,872,Kidney bean curry (Rajmah curry),143.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,873,Sambar,96.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,874,Besan kadhi with pakodies,403.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,875,Khatta channa,202.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,876,Sprouted moong dal chat,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,877,Potato cauliflower (Aloo gobhi),106.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,878,Potato capsicum (Shimla mirch aloo),125.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,879,Cabbage and peas (Pattagobhi aur matar),63.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,880,Carrot and fenugreek leaves (Gajar methi),61.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,881,Potato fenugreek (Aloo methi),135.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,882,Brinjal bhartha (Baingan ka bhartha),65.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,883,Dry potato (Sookhe aloo),103.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,884,Beans with coconut (Nariyal aur sem/phali; Beans thoran),131.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,885,Cauliflower with coconut (Nariyal ke saath phoolgobhi),132.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,886,Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),106.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,887,Raw turnip with coconut ,132.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,888,Raw papaya with coconut (Papaya thoran),132.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,889,Stuffed okra (Bharwa bhindi),94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,890,Stuffed round gourd (Bharwa tinde),72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,891,Stuffed capsicum (Bharwa shimla mirch),90.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,892,Stuffed brinjal (Bharwa baingan),93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,893,Stuffed tomatoes (Bharwa tamatar),93.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,894,Pea potato curry (Aloo matar),100.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,895,Pea paneer curry (Matar paneer),134.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,896,Pea mushroom curry (Matar mushroom),93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,897,Pea curry (Matar ki sabzi),102.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,898,Pea vadi curry,101.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,899,Paneer curry,176.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,900,Lotus stem curry (Kamal kakdi curry),110.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,901,Gravy for kofta,125.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,902,Pea kofta curry (Matar kofta curry),595.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,903,Spinach kofta curry (Palak kofta curry),571.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,904,Paneer kofta curry,670.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,905,Lotus stem kofta curry (Kamal kakdi kofta curry),633.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,906,Raw banana kofta curry (Kela kofta curry),627.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,907,Cauliflower kofta curry (Phoolgobhi kofta curry),641.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,908,Cabbage kofta curry (Pattagobhi kofta curry),639.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,909,Ghiya/Lauki Kofta Curry,638.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,910,Spinach paneer kofta curry (Palak paneer kofta curry),606.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,911,Vegetarian egg kofta curry,627.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,912,Baked vegetables,88.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,913,Cauliflower musallam (Phoolgobhi musallam),58.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,914,Baked vegetables with spinach ,77.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,915,Baked potato with skin ,135.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
